minutes__minute;minutes__value__rmssd;minutes__value__coverage;minutes__value__hf;minutes__value__lf;dateTime
2025-03-28T06:55:00.000;245.368;1.008;8138.946;2357.179;
2025-03-28T07:00:00.000;225.175;1.004;6768.077;9892.28;
2025-03-28T07:05:00.000;235.223;0.994;6938.184;2962.019;
2025-03-28T07:10:00.000;211.695;0.897;3455.078;6237.207;
2025-03-28T07:15:00.000;273.083;0.986;6910.072;5943.091;
2025-03-28T07:20:00.000;319.801;0.905;14529.787;4681.7;
2025-03-28T07:25:00.000;291.365;0.992;7718.655;3676.04;
2025-03-28T07:30:00.000;293.26;0.91;9175.345;6992.31;
2025-03-28T07:35:00.000;229.189;0.967;4863.215;3528.127;
2025-03-28T07:40:00.000;258.489;0.964;10833.254;5358.762;
2025-03-28T07:45:00.000;234.512;1.009;7657.486;5187.486;
2025-03-28T07:50:00.000;231.932;0.979;7420.208;1689.69;
2025-03-28T07:55:00.000;244.947;1.007;8344.161;2391.053;
2025-03-28T08:00:00.000;222.181;1.004;6020.153;1993.25;
2025-03-28T08:05:00.000;238.531;1.003;7781.982;1559.385;
2025-03-28T08:10:00.000;242.344;0.998;8776.932;5834.521;
2025-03-28T08:15:00.000;239.919;1.004;7550.419;2028.633;
2025-03-28T08:20:00.000;255.907;1.003;8786.477;4663.451;
2025-03-28T08:25:00.000;239.614;0.962;7097.698;2780.377;
2025-03-28T08:30:00.000;246.593;0.991;8720.916;2308.464;
2025-03-28T08:45:00.000;323.877;0.794;16298.239;3608.677;
2025-03-28T08:50:00.000;271.392;1.009;8073.075;5845.535;
2025-03-28T08:55:00.000;266.233;0.989;8874.952;1626.09;
2025-03-28T09:00:00.000;255.845;0.944;7197.703;2625.924;
2025-03-28T09:05:00.000;225.128;0.991;6270.253;5978.762;
2025-03-28T09:10:00.000;232.739;1.006;8741.735;1742.572;
2025-03-28T09:15:00.000;231.271;0.985;6571.069;3209.76;
2025-03-28T09:20:00.000;239.312;1.008;7308.473;2200.851;
2025-03-28T09:25:00.000;246;1.004;8245.575;2447.324;
2025-03-28T09:30:00.000;244.84;0.997;9255.224;4294.302;
2025-03-28T09:35:00.000;231.853;0.993;6417.863;4578.34;
2025-03-28T09:40:00.000;237.154;0.959;7572.043;2258.506;
2025-03-28T09:45:00.000;241.903;0.917;6965.385;7657.436;
2025-03-28T09:50:00.000;234.89;0.991;7105.465;5284.593;
2025-03-28T09:55:00.000;266.202;0.979;10110.991;7263.202;
2025-03-28T10:00:00.000;274.267;0.996;7004.198;3034.356;
2025-03-28T10:05:00.000;296.992;0.95;9141.962;2983.475;
2025-03-28T10:10:00.000;312.315;1.005;9664.734;4630.487;
2025-03-28T10:15:00.000;300.122;0.972;13386.264;4938.469;
2025-03-28T10:20:00.000;269.454;0.87;7097.952;9399.777;
2025-03-29T01:30:00.000;202.348;0.945;4719.784;760.991;29/03/2025
2025-03-29T01:35:00.000;226.462;0.929;5189.443;2636.414;
2025-03-29T01:40:00.000;239.596;1.006;6288.73;851.045;
2025-03-29T01:45:00.000;239.75;0.986;7007.406;618.107;
2025-03-29T01:50:00.000;236.219;0.976;6161.479;981.626;
2025-03-29T01:55:00.000;233.185;1.005;6756.145;706.511;
2025-03-29T02:00:00.000;214.016;0.967;5979.694;718.543;
2025-03-29T02:05:00.000;212.938;1.006;5511.484;914.321;
2025-03-29T02:10:00.000;225.903;0.984;6650.348;1256.883;
2025-03-29T02:15:00.000;237.849;1.006;7996.56;1145.504;
2025-03-29T02:20:00.000;239.788;1.003;7676.077;1104.632;
2025-03-29T02:25:00.000;234.718;1.005;7103.358;1056.791;
2025-03-29T02:30:00.000;235.109;0.966;6939.379;2933.945;
2025-03-29T02:35:00.000;235.09;0.954;5788.901;4305.559;
2025-03-29T02:40:00.000;275.859;0.944;10290.451;4325.539;
2025-03-29T02:45:00.000;238.719;0.97;7791.321;2067.046;
2025-03-29T03:10:00.000;230.038;1.008;6520.948;4666.872;
2025-03-29T03:15:00.000;234.566;0.975;6815.761;5059.024;
2025-03-29T03:20:00.000;227.2;0.91;4923.446;6776.294;
2025-03-29T03:25:00.000;253.539;1.006;7408.744;2012.3;
2025-03-29T03:30:00.000;238.93;1.002;7087.246;5432.497;
2025-03-29T03:35:00.000;235.413;0.982;7714.121;5035.715;
2025-03-29T03:40:00.000;253.479;0.956;7961.392;3084.351;
2025-03-29T03:45:00.000;235.577;0.954;5278.654;7747.762;
2025-03-29T03:55:00.000;269.018;0.865;8406.567;10655.803;
2025-03-29T04:00:00.000;314.572;1.006;13889.934;8056.131;
2025-03-29T04:05:00.000;327.654;0.996;13597.358;6139.982;
2025-03-29T04:10:00.000;358.548;1.006;15009.249;5133.332;
2025-03-29T04:25:00.000;187.327;0.951;4577.58;1248.752;
2025-03-29T04:30:00.000;215.98;0.925;5895.64;642.538;
2025-03-29T04:35:00.000;155.553;0.976;2905.689;414.716;
2025-03-29T04:40:00.000;174.614;1.004;3709.142;577.678;
2025-03-29T04:45:00.000;179.269;1.009;3923.638;745.28;
2025-03-29T04:50:00.000;196.173;0.939;4560.01;961.124;
2025-03-29T04:55:00.000;202.249;1.006;5527.252;887.466;
2025-03-29T05:00:00.000;207.227;1.006;5874.219;588.387;
2025-03-29T05:05:00.000;222.871;0.947;6163.053;5778.97;
2025-03-29T05:10:00.000;179.345;1.008;3659.328;1401.866;
2025-03-29T05:15:00.000;169.477;1.002;3131.589;964.666;
2025-03-29T05:20:00.000;210.206;0.962;4877.626;2474.652;
2025-03-29T05:25:00.000;216.34;0.962;4923.736;3496.761;
2025-03-29T05:30:00.000;224.134;1.006;4637.346;1279.713;
2025-03-29T05:35:00.000;249.442;0.989;6389.47;5581.936;
2025-03-29T05:40:00.000;217.032;1.006;7069.233;4714.701;
2025-03-29T05:45:00.000;242.192;0.982;6544.223;4233.626;
2025-03-29T05:50:00.000;210.013;0.995;4264.525;3333.949;
2025-03-29T05:55:00.000;240.872;1.002;6945.994;2344.545;
2025-03-29T06:00:00.000;220.241;0.944;5613.765;2084.535;
2025-03-29T06:05:00.000;198.045;0.967;4400.992;3755.347;
2025-03-29T06:10:00.000;224.942;1.007;6646.566;704.065;
2025-03-29T06:15:00.000;225.265;1.003;6245.512;929.062;
2025-03-29T06:20:00.000;228.116;1.006;8203.362;3362.33;
2025-03-29T06:25:00.000;197.497;1.006;4873.337;1590.587;
2025-03-29T06:30:00.000;210.356;1.003;5206.8;879.669;
2025-03-29T06:35:00.000;212.99;1.01;6042.957;1282.76;
2025-03-29T06:40:00.000;210.543;0.938;5210.734;6430.648;
2025-03-29T06:45:00.000;214.207;0.971;5546.918;8250.939;
2025-03-29T06:50:00.000;232.211;1.008;6796.708;4980.798;
2025-03-29T06:55:00.000;234.527;0.953;7169.556;8213.855;
2025-03-29T07:00:00.000;204.955;1.007;4933.321;9342.585;
2025-03-29T07:05:00.000;241.164;0.998;5557.448;6225.287;
2025-03-29T07:10:00.000;260.598;0.949;6738.473;5255.405;
2025-03-29T07:15:00.000;273.662;0.999;8836.811;8461.466;
2025-03-29T07:20:00.000;303.686;0.912;10445.429;5803.975;
2025-03-29T07:25:00.000;263.293;0.971;5447.349;2429.446;
2025-03-29T07:30:00.000;323.767;0.974;13381.942;3895.491;
2025-03-29T07:35:00.000;290.591;0.999;9274.819;4950.771;
2025-03-29T07:40:00.000;286.931;1.003;9307.587;2959.472;
2025-03-29T07:45:00.000;274.38;0.955;10358.676;1930.137;
2025-03-29T07:50:00.000;214.479;1.009;5973.416;4839.272;
2025-03-29T07:55:00.000;206.533;1.003;5342.775;1099.368;
2025-03-29T08:00:00.000;209.291;0.994;5313.408;1783.147;
2025-03-29T08:05:00.000;208.39;1.005;5159.212;1010.12;
2025-03-29T08:10:00.000;230.64;0.969;6085.567;2193.358;
2025-03-29T08:15:00.000;206.525;1.004;5331.891;975.697;
2025-03-29T08:20:00.000;211.998;1.008;4777.467;936.22;
2025-03-29T08:25:00.000;213.866;0.982;5024.276;1613.928;
2025-03-29T08:30:00.000;228.998;0.997;6612.478;1282.181;
2025-03-29T08:35:00.000;238.024;0.965;6797.533;4904.289;
2025-03-29T08:40:00.000;275.703;1.003;6139.749;4061.733;
2025-03-29T08:45:00.000;291.912;0.935;8533.287;3691.261;
2025-03-29T08:50:00.000;257.972;1.006;7989.098;3783.539;
2025-03-29T08:55:00.000;258.104;0.999;9146.761;9541.674;
2025-03-29T09:00:00.000;261.486;0.922;6519.105;8776.779;
2025-03-29T09:05:00.000;238.59;0.988;7367.966;3062.54;
2025-03-29T09:10:00.000;224.431;1.006;6155.253;1665.42;
2025-03-29T09:15:00.000;237.462;0.991;5813.605;6380.267;
2025-03-29T09:20:00.000;233.538;0.99;7491.963;3665.734;
2025-03-29T09:25:00.000;239.684;0.917;5879.926;5137.938;
2025-03-29T09:30:00.000;282.344;1.004;10192.899;4509.329;
2025-03-29T09:35:00.000;296.091;0.974;11650.717;4485.952;
2025-03-29T09:40:00.000;278.429;0.976;8444.798;5945.083;
2025-03-29T09:45:00.000;229.018;0.937;5552.002;3611.405;
2025-03-29T09:50:00.000;219.454;1.006;5813.572;3152.044;
2025-03-29T09:55:00.000;242.755;1.004;6136.954;1746.124;
2025-03-29T10:00:00.000;221.928;0.993;5943.679;1202.006;
2025-03-29T10:05:00.000;240.04;0.92;6543.718;9628.909;
2025-03-29T10:10:00.000;233.745;0.998;7308.971;1436.94;
2025-03-29T10:15:00.000;262.496;0.97;8928.264;2644.95;
2025-03-29T10:20:00.000;261.319;1.005;9454.66;3153.02;
2025-03-29T10:25:00.000;236.051;0.89;6892.486;7721.415;
2025-03-29T10:30:00.000;198.782;0.934;7023.025;5544.058;
2025-03-29T10:40:00.000;182.149;0.886;5523.141;8019.249;
2025-03-30T01:35:00.000;199.367;0.848;4451.525;7369.271;30/03/2025
2025-03-30T01:40:00.000;175.93;0.998;5348.04;2082.3;
2025-03-30T01:45:00.000;196.595;0.905;6336.248;2066.92;
2025-03-30T01:50:00.000;216.207;1.003;7059.233;3038.225;
2025-03-30T01:55:00.000;212.124;1.003;6711.58;1193.475;
2025-03-30T02:00:00.000;206.744;0.998;6416.487;928.5;
2025-03-30T02:05:00.000;196.437;1.006;6119.892;639.752;
2025-03-30T02:10:00.000;188.578;1.002;5735.59;1104.452;
2025-03-30T02:15:00.000;175.987;1.004;5419.079;1079.866;
2025-03-30T02:20:00.000;175.656;1.007;5036.825;1061.41;
2025-03-30T02:25:00.000;169.387;1.002;5024.715;914.667;
2025-03-30T02:30:00.000;163.987;0.998;4226.407;585.799;
2025-03-30T02:35:00.000;175.718;0.974;4835.673;1133.342;
2025-03-30T02:40:00.000;212.346;0.959;5724.689;6089.108;
2025-03-30T02:45:00.000;141.624;1.003;2053.753;1809.833;
2025-03-30T02:50:00.000;198.15;0.997;5568.597;2221.311;
2025-03-30T02:55:00.000;190.116;0.996;5925.324;3600.888;
2025-03-30T03:00:00.000;192.126;0.973;6583.485;2711.524;
2025-03-30T03:05:00.000;230.353;0.918;10288.651;3279.193;
2025-03-30T03:10:00.000;198.525;0.947;5911.694;1175.033;
2025-03-30T03:15:00.000;213.159;0.917;7880.717;6908.29;
2025-03-30T03:20:00.000;210.023;1.005;5504.267;2110.726;
2025-03-30T03:25:00.000;202.697;0.998;4663.711;1561.777;
2025-03-30T03:30:00.000;213.741;0.96;5960.71;9346.192;
2025-03-30T03:35:00.000;207.534;1.002;5412.534;1577.572;
2025-03-30T03:40:00.000;207.59;0.952;4886.406;5123.478;
2025-03-30T03:45:00.000;240.794;1.004;7476.315;3527.57;
2025-03-30T03:50:00.000;233.416;1.003;6646.242;12994.385;
2025-03-30T03:55:00.000;229.139;1.004;6545.772;6003.002;
2025-03-30T04:00:00.000;238.739;1.005;6980.208;3440.303;
2025-03-30T04:05:00.000;230.988;0.927;6326.973;5357.771;
2025-03-30T04:10:00.000;217.267;1.006;4037.464;1273.959;
2025-03-30T04:15:00.000;198.57;0.949;4244.617;3868.939;
2025-03-30T04:20:00.000;196.167;1.002;4876.526;1869.505;
2025-03-30T04:25:00.000;229.482;1;8376.388;7232.808;
2025-03-30T04:30:00.000;282.561;0.942;14738.49;4262.734;
2025-03-30T04:35:00.000;266.765;1.003;8584.322;6524.588;
2025-03-30T04:40:00.000;257.51;0.999;10614.524;1000.349;
2025-03-30T04:45:00.000;243.804;1.001;9614.977;5062.531;
2025-03-30T04:50:00.000;264.555;1.005;10605.042;5170.477;
2025-03-30T04:55:00.000;260.722;1.004;10153.518;1745.148;
2025-03-30T05:00:00.000;275.301;0.995;11955.626;2771.189;
2025-03-30T05:05:00.000;274.593;1.007;10980.845;6697.868;
2025-03-30T05:10:00.000;276.169;0.94;7716.046;6440.213;
2025-03-30T05:15:00.000;256.527;0.99;7783.574;4332.643;
2025-03-30T05:20:00.000;252.544;0.923;6325.339;3170.864;
2025-03-30T05:25:00.000;264.177;0.938;6886.624;6817.721;
2025-03-30T05:30:00.000;249.287;0.935;6687.708;9371.962;
2025-03-30T05:35:00.000;284.415;0.994;9798.605;4307.729;
2025-03-30T05:40:00.000;279.199;0.968;10263.546;1039.92;
2025-03-30T05:45:00.000;285.942;0.97;8922.884;7740.934;
2025-03-30T05:50:00.000;218.161;0.956;3262.011;2404.339;
2025-03-30T05:55:00.000;269.345;0.999;8117.055;7224.206;
2025-03-30T06:00:00.000;286.206;0.994;7357.1;4467.279;
2025-03-30T06:05:00.000;288.656;0.988;7135.069;5317.007;
2025-03-30T06:10:00.000;307.066;0.969;9686.711;5206.282;
2025-03-30T06:15:00.000;314.338;0.951;11197.298;5581.483;
2025-03-30T06:20:00.000;313.936;0.993;11423.861;3005.015;
2025-03-30T06:25:00.000;305.934;1.008;14743.526;1554.07;
2025-03-30T06:30:00.000;261.573;0.985;9347.681;2519.387;
2025-03-30T06:35:00.000;251.897;0.999;8973.215;1716.906;
2025-03-30T06:40:00.000;261.477;0.99;10972.692;1155.792;
2025-03-30T06:45:00.000;248.614;0.997;9054.029;815.864;
2025-03-30T06:50:00.000;250.513;1;8742.742;2639.777;
2025-03-30T06:55:00.000;256.199;0.968;8709.05;4577.478;
2025-03-30T07:00:00.000;256.283;1.004;9896.044;1176.71;
2025-03-30T07:05:00.000;247.37;0.949;8697.623;3679.419;
2025-03-30T07:10:00.000;290.73;1.004;10670.555;6199.399;
2025-03-30T07:15:00.000;289.97;0.998;12202.561;1904.011;
2025-03-30T07:20:00.000;302.358;0.863;12521.784;14293.695;
2025-03-30T07:25:00.000;292.742;1.003;13825.255;2508.115;
2025-03-30T07:30:00.000;311.375;0.999;11304.035;2757.934;
2025-03-30T07:35:00.000;350.998;1.002;13872.531;2201.137;
2025-03-30T07:40:00.000;301.051;0.97;7621.607;3005.65;
2025-03-30T07:45:00.000;282.943;0.999;9284.461;4768.51;
2025-03-30T07:50:00.000;290.186;0.995;8473.282;2863.569;
2025-03-30T07:55:00.000;282.088;1.002;8338.055;6877.613;
2025-03-30T08:00:00.000;277.458;1;10418.098;1305.178;
2025-03-30T08:05:00.000;270.942;0.966;9988.531;1535.034;
2025-03-30T08:10:00.000;290.812;0.974;9068.071;4037.646;
2025-03-30T08:15:00.000;281.269;1.007;10267.791;2357.959;
2025-03-30T08:20:00.000;285.858;1.004;8564.098;1131.607;
2025-03-30T08:25:00.000;237.792;0.954;6274.651;4183.622;
2025-03-30T08:30:00.000;254.016;1.004;9195.177;2171.236;
2025-03-30T08:35:00.000;285.621;1.004;11658.994;3633.904;
2025-03-30T08:40:00.000;265.441;0.972;8446.565;4533.904;
2025-03-30T08:45:00.000;270.184;1.005;10493.938;4272.756;
2025-03-30T08:50:00.000;308.788;0.992;14085.984;3866.558;
2025-03-30T08:55:00.000;260.66;0.967;8526.543;1517.574;
2025-03-30T09:00:00.000;300.615;0.954;8178.28;2113.289;
2025-03-30T09:05:00.000;313.947;1.003;13759.713;5262.454;
2025-03-30T09:10:00.000;341.508;1.005;15647.008;2062.703;
2025-03-30T09:15:00.000;337.009;0.98;14203.777;3369.007;
2025-03-30T09:20:00.000;330.027;0.991;14204.337;6666.066;
2025-03-30T09:25:00.000;224.502;0.95;7243.676;1102.674;
2025-03-30T09:30:00.000;250.177;1.003;8295.982;2710.865;
2025-03-30T09:35:00.000;232.523;0.931;7784.04;3667.665;
2025-03-30T09:40:00.000;271.766;0.799;9870.964;5191.572;
2025-03-31T02:05:00.000;180.209;0.784;4207.606;2561.397;31/03/2025
2025-03-31T02:10:00.000;202.898;0.972;4604.627;1180.884;
2025-03-31T02:15:00.000;225.086;1.002;6899.105;1088.442;
2025-03-31T02:20:00.000;199.629;0.992;5712.963;601.41;
2025-03-31T02:25:00.000;191.882;1.001;5178.817;421.341;
2025-03-31T02:30:00.000;199.092;0.998;5488.339;1057.366;
2025-03-31T02:35:00.000;197.556;1.005;6013.2;770.399;
2025-03-31T02:40:00.000;186.828;1.006;5378.559;1044.34;
2025-03-31T02:45:00.000;183.948;1.002;5017.585;1108.618;
2025-03-31T02:50:00.000;181.555;0.898;4296.124;3187.36;
2025-03-31T02:55:00.000;217.037;0.968;6113.67;6418.868;
2025-03-31T03:00:00.000;230.506;0.999;8217.239;4581.245;
2025-03-31T03:05:00.000;198.078;1.004;7351.207;2632.101;
2025-03-31T03:10:00.000;182.467;1.002;7011.438;2948.038;
2025-03-31T03:15:00.000;165.091;0.966;3426.733;2263.153;
2025-03-31T03:20:00.000;178.566;1.006;4908.06;1899.44;
2025-03-31T03:25:00.000;193.069;1;5778.748;2720.635;
2025-03-31T03:30:00.000;214.564;0.967;7727.79;2067.52;
2025-03-31T03:35:00.000;168.383;1.007;4396.957;827.813;
2025-03-31T03:40:00.000;151.926;0.96;3176.01;3077.024;
2025-03-31T03:45:00.000;143.854;0.998;3427.203;434.315;
2025-03-31T03:50:00.000;143.998;1.006;3724.743;1035.805;
2025-03-31T03:55:00.000;153.822;0.998;3902.396;856.427;
2025-03-31T04:00:00.000;144.799;1.002;3706.843;935.97;
2025-03-31T04:05:00.000;137.192;0.962;3554.843;1359.439;
2025-03-31T04:10:00.000;169.741;0.958;4988.19;7637.193;
2025-03-31T04:15:00.000;151.598;0.983;4473.515;5390.297;
2025-03-31T04:20:00.000;145.636;1.004;4117.684;606.52;
2025-03-31T04:25:00.000;143.034;0.947;3376.54;4290.594;
2025-03-31T04:30:00.000;203.705;0.982;6284.827;1231.51;
2025-03-31T04:35:00.000;217.106;0.981;5089.517;5576.353;
2025-03-31T04:40:00.000;234.98;0.997;5189.504;1314.137;
2025-03-31T04:45:00.000;235.041;0.999;4910.002;1965.195;
2025-03-31T04:50:00.000;146.16;0.958;3346.967;1837.176;
2025-03-31T04:55:00.000;125.792;1.004;2063.429;1170.575;
2025-03-31T05:00:00.000;142.539;0.998;3844.805;2944.66;
2025-03-31T05:05:00.000;151.21;1.004;3869.591;1417.93;
2025-03-31T05:10:00.000;133.108;0.955;3070.966;2013.547;
2025-03-31T05:15:00.000;131.574;1.005;2620.918;478.727;
2025-03-31T05:20:00.000;149.608;0.947;3350.044;1973.469;
2025-03-31T05:25:00.000;153.365;0.961;3354.898;372.304;
2025-03-31T05:30:00.000;147.42;1.001;2878.913;592.571;
2025-03-31T05:35:00.000;147.076;1.003;3110.201;2796.159;
2025-03-31T05:40:00.000;140.819;0.986;2848.094;774.744;
2025-03-31T05:45:00.000;154.843;0.963;2888.726;5316.703;
2025-03-31T05:50:00.000;182.137;0.96;5374.831;5959.459;
2025-03-31T05:55:00.000;185.107;1.002;5278.106;1638.97;
2025-03-31T06:00:00.000;143.844;0.729;2173.323;1403.052;
2025-03-31T23:55:00.000;76.791;0.766;715.996;2036.748;
2025-04-01T00:00:00.000;96.139;0.786;682.942;1374.72;01/04/2025
2025-04-01T00:05:00.000;98.549;0.916;686.53;1567.297;
2025-04-01T00:10:00.000;98.021;0.824;1341.2;1069.756;
2025-04-01T00:15:00.000;157.697;1.003;3598.033;1043.493;
2025-04-01T00:20:00.000;177.456;0.908;5069.814;2911.362;
2025-04-01T00:25:00.000;175.608;0.982;4341.825;1200.991;
2025-04-01T00:30:00.000;168.123;1.005;4780.012;398.697;
2025-04-01T00:35:00.000;172.786;1.001;5091.747;1867.125;
2025-04-01T00:40:00.000;167.082;1.006;4538.575;598.843;
2025-04-01T00:45:00.000;175.268;1.003;4832.718;504.341;
2025-04-01T00:50:00.000;180.034;1.006;5182.782;1274.547;
2025-04-01T00:55:00.000;180.985;1.003;4894.619;412.698;
2025-04-01T01:00:00.000;190.756;1.002;5362.433;1045.788;
2025-04-01T01:05:00.000;198.968;1.005;6539.215;566.568;
2025-04-01T01:10:00.000;188.287;0.911;4251.976;14800.309;
2025-04-01T01:15:00.000;155.922;1.004;4401.424;2609.038;
2025-04-01T01:20:00.000;165.495;1.005;4489.362;3641.186;
2025-04-01T01:25:00.000;203.842;1.001;7263.972;2354.758;
2025-04-01T01:30:00.000;207.527;0.959;7046.714;2203.283;
2025-04-01T01:35:00.000;201.794;1.008;5588.898;531.282;
2025-04-01T01:40:00.000;200.815;1.001;6081.65;523.733;
2025-04-01T01:45:00.000;202.173;0.992;6475.016;2827.442;
2025-04-01T01:50:00.000;188.991;1;5237.419;769.546;
2025-04-01T01:55:00.000;201.593;1.006;6359.514;1219.282;
2025-04-01T02:00:00.000;193.956;0.963;5983.486;1561.884;
2025-04-01T02:05:00.000;220.882;1.001;7777.789;957.516;
2025-04-01T02:10:00.000;236.097;0.949;7826.681;5612.403;
2025-04-01T02:15:00.000;237.328;1.002;9105.48;1344.055;
2025-04-01T02:20:00.000;232.804;1.006;8383.924;861.183;
2025-04-01T02:25:00.000;239.575;0.879;9032.499;3410.246;
2025-04-01T02:30:00.000;275.609;1.006;8167.118;4796.275;
2025-04-01T02:35:00.000;295.479;1.003;9702.655;5422.64;
2025-04-01T02:40:00.000;264.504;1.007;9197.443;5057.663;
2025-04-01T02:45:00.000;276.606;0.954;9964.25;4095.015;
2025-04-01T02:50:00.000;247.779;1.003;6928.099;1294.343;
2025-04-01T02:55:00.000;223.875;1.003;5193.842;851.945;
2025-04-01T03:00:00.000;193.571;0.976;3810.796;633.596;
2025-04-01T03:05:00.000;229.251;1.004;4363.471;806.291;
2025-04-01T03:10:00.000;224.547;1.004;4469.567;746.963;
2025-04-01T03:15:00.000;217.047;0.969;5547.658;6480.117;
2025-04-01T03:20:00.000;229.818;1.007;6312.905;1152.099;
2025-04-01T03:25:00.000;223.3;1.003;6066.378;950.505;
2025-04-01T03:30:00.000;213.147;1.002;5520.52;1357.422;
2025-04-01T03:35:00.000;218.399;0.945;5641.12;2156.392;
2025-04-01T03:40:00.000;208.898;1.003;6044.306;1927.538;
2025-04-01T03:45:00.000;232.099;0.986;7287.047;3968.941;
2025-04-01T03:50:00.000;218.139;1.005;7120.981;1183.065;
2025-04-01T03:55:00.000;227.95;1.003;5603.47;2293.195;
2025-04-01T04:00:00.000;208.583;0.957;5140.067;5154.016;
2025-04-01T04:05:00.000;185.884;1.004;3767.351;1580.647;
2025-04-01T04:10:00.000;213.866;0.96;6198.545;4956.374;
2025-04-01T04:15:00.000;272.748;1;7452.923;1326.593;
2025-04-01T04:20:00.000;250.601;1.006;8501.871;2762.134;
2025-04-01T04:25:00.000;260.075;1.006;9887.998;1819.819;
2025-04-01T04:30:00.000;234.153;0.929;7644.435;4017.573;
2025-04-01T04:50:00.000;194.086;0.99;4651.361;4687.316;
2025-04-01T04:55:00.000;192.195;0.964;4584.631;2601.748;
2025-04-01T05:00:00.000;194.453;0.952;4884.985;2153.381;
2025-04-01T05:05:00.000;211.586;1.006;5261.695;2000.697;
2025-04-01T05:10:00.000;207.086;1.003;5513.064;1020.756;
2025-04-01T05:15:00.000;212.184;0.927;5656.977;3599.804;
2025-04-01T05:20:00.000;236.962;0.979;7523.317;8734.422;
2025-04-01T05:25:00.000;219.304;0.877;3715.637;5955.606;
2025-04-01T05:30:00.000;262.121;1.002;7791.87;4499.847;
2025-04-01T05:35:00.000;277.645;1.006;10856.564;4858.137;
2025-04-01T05:40:00.000;274.464;0.974;9727.501;3115.548;
2025-04-01T05:45:00.000;295.263;1.008;9799.127;4532.274;
2025-04-01T05:50:00.000;235.918;0.951;6539.604;1224.379;
2025-04-01T05:55:00.000;255.328;0.969;5559.759;3056.148;
2025-04-01T06:00:00.000;287.234;0.959;10686.648;4875.838;
2025-04-01T06:05:00.000;266.416;1.007;9898.549;3189.865;
2025-04-01T06:10:00.000;282.442;1.005;8630.009;803.288;
2025-04-01T06:15:00.000;257.085;0.945;7681.375;2896.707;
2025-04-01T06:20:00.000;227.27;1.008;7109.465;1217.14;
2025-04-01T06:25:00.000;231.599;1.004;6594.653;1119.583;
2025-04-01T06:30:00.000;208.707;1.002;5002.237;1329.803;
2025-04-01T06:35:00.000;206.763;1.003;5419.259;1198.55;
2025-04-01T06:40:00.000;200.732;1.009;5406.318;1154.452;
2025-04-01T06:45:00.000;203.821;1.003;5330.299;1436.033;
2025-04-01T06:50:00.000;221.83;0.964;8112.241;4708.164;
2025-04-01T06:55:00.000;232.686;1.005;7533.097;2283.135;
2025-04-01T07:00:00.000;233.253;1.003;7086.445;4326.098;
2025-04-01T07:05:00.000;225.346;1.004;6390.217;1861.348;
2025-04-01T07:10:00.000;201.561;0.947;3686.042;5342.104;
2025-04-01T07:15:00.000;222.36;0.997;7209.42;3446.295;
2025-04-01T07:20:00.000;241.39;0.938;6935.728;7368.561;
2025-04-01T07:25:00.000;245.364;0.97;7889.708;15283.186;
2025-04-01T07:30:00.000;211.558;0.91;5083.033;2726.321;
2025-04-01T07:35:00.000;193.315;1.007;4855.261;4007.551;
2025-04-01T07:40:00.000;265.893;0.867;6280.969;1689.851;
2025-04-01T07:45:00.000;291.144;1.004;11193.02;2899.687;
2025-04-01T07:50:00.000;267.75;1.006;10386.462;4016.819;
2025-04-01T07:55:00.000;262.438;1.004;9601.826;5298.939;
2025-04-01T08:00:00.000;262.102;1.005;8786.539;4387.252;
2025-04-01T08:05:00.000;282.976;1.004;9954.48;1404.023;
2025-04-01T08:10:00.000;264.653;1.005;8886.603;9627.395;
2025-04-01T08:15:00.000;247.184;1.004;10265.628;2382.144;
2025-04-01T08:20:00.000;237.794;1.004;8085.257;1627.02;
2025-04-01T08:25:00.000;234.481;1.004;8347.74;3173.728;
2025-04-01T08:30:00.000;238.241;0.966;7221.683;1640.145;
2025-04-01T08:35:00.000;230.017;0.978;6828.198;1720.225;
2025-04-01T08:40:00.000;241.846;0.974;8796.312;5168.177;
2025-04-01T08:45:00.000;236.987;0.959;5785.206;4397.368;
2025-04-01T08:50:00.000;259.29;0.969;8530.987;1559.817;
2025-04-01T08:55:00.000;249.954;0.976;7568.24;1460.145;
2025-04-01T09:00:00.000;239.938;0.964;5690.172;2909.016;
2025-04-01T09:05:00.000;264.516;0.997;7829.969;2444.411;
2025-04-01T09:10:00.000;248.824;1.004;8575.357;2594.824;
2025-04-01T09:15:00.000;249.483;0.971;8700.779;4443.301;
2025-04-01T09:20:00.000;245.28;1.01;7929.431;2792.797;
2025-04-01T09:25:00.000;253.377;1.005;8189.822;2840.675;
2025-04-01T09:30:00.000;222.004;0.985;6932.849;1657.731;
2025-04-01T09:35:00.000;210.181;1.006;5886.025;1689.241;
2025-04-01T09:40:00.000;228.013;0.915;4528.785;6719.144;
2025-04-01T09:45:00.000;225.865;0.956;8102.38;2666.526;
2025-04-01T22:40:00.000;112.843;0.837;1629.681;1360.301;
2025-04-01T22:50:00.000;90.766;0.871;1396.765;1230.353;
2025-04-01T22:55:00.000;95.459;1.003;1587.014;820.019;
2025-04-01T23:00:00.000;95.24;0.954;1518.099;951.585;
2025-04-01T23:05:00.000;106.195;0.99;2303.5;1010.303;
2025-04-01T23:10:00.000;103.557;1.004;2219.664;1303.388;
